"","election_date","state","county_name","jurisdiction","jurisdiction_type","precinct_id","precinct_name","polling_place_id","location_type","name","address","notes","source","source_date","source_notes","location_category"
"5143","2020-11-03","PA","LUZERNE","LUZERNE","county","010200","ASHLEY BORO W 02",NA,"election_day","ASHLEY BOROUGH MUNICIPAL BUUILDING","49 W CEMETERY ST, ASHLEY, PA 18706","010200","ORR","2020-11-02",NA,"RELIGIOUS"
"5144","2020-11-03","PA","LUZERNE","LUZERNE","county","020100","AVOCA BORO W 01",NA,"election_day","AVOCA BORO MUNICIPAL BULDING","950 MAIN ST, AVOCA, PA 18641","020100","ORR","2020-11-02",NA,"RELIGIOUS"
"5145","2020-11-03","PA","LUZERNE","LUZERNE","county","020200","AVOCA BORO W 02",NA,"election_day","QUEEN OF APOSTLES HALL","742 SPRING ST, AVOCA, PA 18641","020200","ORR","2020-11-02",NA,"GOV BLDG"
"5146","2020-11-03","PA","LUZERNE","LUZERNE","county","020300","AVOCA BORO W 03",NA,"election_day","QUEEN OF APOSTLES HALL","742 SPRING ST, AVOCA, PA 18641","020300","ORR","2020-11-02",NA,"RELIGIOUS"
"5147","2020-11-03","PA","LUZERNE","LUZERNE","county","030001","BEAR CREEK TWP D 01",NA,"election_day","BEAR CREEK NEIGHBORHOOD FACILITY- COMMUNITY BLDG","3333 BEAR CREEK BLV, WILKES BARRE, PA 18702","030001","ORR","2020-11-02",NA,"OTHER"
"5148","2020-11-03","PA","LUZERNE","LUZERNE","county","030002","BEAR CREEK TWP D 02",NA,"election_day","BEAR CREEK NEIGHBORHOOD FACILITY- COMMUNITY BLD","3333 BEAR CREEK BLVD, WILKES BARRE, PA 18702","030002","ORR","2020-11-02",NA,"OTHER"
"5149","2020-11-03","PA","LUZERNE","LUZERNE","county","030003","BEAR CREEK TWP D 03",NA,"election_day","PENN LAKE ASSOCIATION/PENN LAKE COMMINITY CUNTER","1744 LAKEVIEW DR, WHITE HAVEN, PA 18661","030003","ORR","2020-11-02",NA,"GOV BLDG"
"5150","2020-11-03","PA","LUZERNE","LUZERNE","county","040000","BEAR CREEK VLG BORO",NA,"election_day","ST. ELIZABETH'S CATHOLIC CHURCH","5710 BEAR CREEK BLVD, BEAR CREEK, PA 18602","040000","ORR","2020-11-02",NA,"FIRE DEPT"
"5151","2020-11-03","PA","LUZERNE","LUZERNE","county","050001","BLACK CREEK TWP",NA,"election_day","BLACK CREEK TOWNSHIP MUNICIPAL BUILDING","1980 TOMHICKEN RD, ROCK GLEN, PA 18246","050001","ORR","2020-11-02",NA,"RELIGIOUS"
"5152","2020-11-03","PA","LUZERNE","LUZERNE","county","060000","BUCK TWP",NA,"election_day","BUCK TOWNSHIP MUNICIPAL BUILDING","114 BUCK BLVD, WHITE HAVEN, PA 18661","060000","ORR","2020-11-02",NA,"OTHER"
"5153","2020-11-03","PA","LUZERNE","LUZERNE","county","070001","BUTLER TWP D 01",NA,"election_day","BUTLER TOWNSHIP COMMUNITY CENTER(GYM)","411 W BUTLER DR, DRUMS, PA 18222","070001","ORR","2020-11-02",NA,"FIRE DEPT"
"5154","2020-11-03","PA","LUZERNE","LUZERNE","county","070002","BUTLER TWP D 02",NA,"election_day","BUTLER TWP MUNICIPAL BLDG(SUPERVISOR MTG RM)","83 CORPORATE DR, DRUMS, PA 18222","070002","ORR","2020-11-02",NA,"OTHER"
"5155","2020-11-03","PA","LUZERNE","LUZERNE","county","070003","BUTLER TWP D 03",NA,"election_day","BUTLER TOWNSHIP MUNICIPAL BLDG (GARAGE REAR)","83 CORPORATE DR, DRUMS, PA 18222","070003","ORR","2020-11-02",NA,"OTHER"
"5156","2020-11-03","PA","LUZERNE","LUZERNE","county","070004","BUTLER TWP D 04",NA,"election_day","BUTLER TOWNSHIP MUNICIPAL BLDG (GARAGE REAR)","83 CORPORATE DR, DRUMS, PA 18222","070004","ORR","2020-11-02",NA,"RELIGIOUS"
"5157","2020-11-03","PA","LUZERNE","LUZERNE","county","070005","BUTLER TWP D 05",NA,"election_day","BUTLER TOWNSHIP COMMUNITY CENTER(COMMUNITY ROOM)","411 W BUTLER DR., DRUMS, PA 18222","070005","ORR","2020-11-02",NA,"RELIGIOUS"
"5158","2020-11-03","PA","LUZERNE","LUZERNE","county","080000","CONYNGHAM BORO",NA,"election_day","CONYNGHAM BOROUGH BUILDING","215 MAIN ST, CONYNGHAM, PA 18219","080000","ORR","2020-11-02",NA,"OTHER"
"5159","2020-11-03","PA","LUZERNE","LUZERNE","county","090000","CONYNGHAM TWP",NA,"election_day","CONYNGHAM TOWNSHIP MUNICIPAL BUILDING","10 POND HILL RD, MOCANAQUA, PA 18655","090000","ORR","2020-11-02",NA,"RELIGIOUS"
"5160","2020-11-03","PA","LUZERNE","LUZERNE","county","100000","COURTDALE BORO",NA,"election_day","COURTDALD MUNICIPAL BUILDING","5 BLACKMAN ST, COURTDALE, PA 18704","100000","ORR","2020-11-02",NA,"FIRE DEPT"
"5161","2020-11-03","PA","LUZERNE","LUZERNE","county","110100","DALLAS BORO W 01",NA,"election_day","DALLAS BOROUGH BUILDING","25 MAIN ST, DALLAS, PA 18612","110100","ORR","2020-11-02",NA,"GOV BLDG"
"5162","2020-11-03","PA","LUZERNE","LUZERNE","county","110200","DALLAS BORO W 02",NA,"election_day","MISERICORDIA UNIVERSITY DRAWING STUDIO","50 LAKE ST, DALLAS, PA 18612","110200","ORR","2020-11-02",NA,"VETERAN"
"5163","2020-11-03","PA","LUZERNE","LUZERNE","county","120001","DALLAS TWP D 01",NA,"election_day","KUNKLE FIRE HALL","14 FIRE HOUSE RD, DALLAS, PA 18612","120001","ORR","2020-11-02",NA,"LIBRARY"
"5164","2020-11-03","PA","LUZERNE","LUZERNE","county","120002","DALLAS TWP D 02",NA,"election_day","MISERICOR UNIV ANDERSON SPORTS&HEALTH CENTE","301 LAKE ST, DALLAS, PA 18612","120002","ORR","2020-11-02",NA,"RELIGIOUS"
"5165","2020-11-03","PA","LUZERNE","LUZERNE","county","120003","DALLAS TWP D 03",NA,"election_day","DALLAS TOWNSHIP MUNICIPAL GARAGE","2919 STATE ROUTE 309 HWY, DALLAS, PA 18612","120003","ORR","2020-11-02",NA,"SCHOOL"
"5166","2020-11-03","PA","LUZERNE","LUZERNE","county","120004","DALLAS TWP D 04",NA,"election_day","FELLOWSHIP EVANGELICAL FREE CHURCH","45 HILDEBRANDT RD, DALLAS, PA 18612","120004","ORR","2020-11-02",NA,"GOV BLDG"
"5167","2020-11-03","PA","LUZERNE","LUZERNE","county","120005","DALLAS TWP D 05",NA,"election_day","FELLOWSHIP EVANGELICAL FREE CHURCH","45 HILDEBRANDT RD, DALLAS, PA 18612","120005","ORR","2020-11-02",NA,"RELIGIOUS"
"5168","2020-11-03","PA","LUZERNE","LUZERNE","county","130000","DENNISON TWP",NA,"election_day","DENNISON TOWNSHIP MUNICIPAL BUILDING","76 WALNUT ST, WHITE HAVEN, PA 18661","130000","ORR","2020-11-02",NA,"FIRE DEPT"
"5169","2020-11-03","PA","LUZERNE","LUZERNE","county","140000","DORRANCE TWP",NA,"election_day","DORRANCE TOWNSHIP MUNICIPAL BUILDING","7844 BLUE RIDGE TRL, MOUNTAIN TOP, PA 18707","140000","ORR","2020-11-02",NA,"FIRE DEPT"
"5170","2020-11-03","PA","LUZERNE","LUZERNE","county","150100","DUPONT BORO W 01",NA,"election_day","DUPONT VFW","401 MAIN ST, DUPONT, PA 18641","150100","ORR","2020-11-02",NA,"RELIGIOUS"
"5171","2020-11-03","PA","LUZERNE","LUZERNE","county","150200","DUPONT BORO W 02",NA,"election_day","DUPONT VFW","401 MAIN ST, DUPONT, PA 18641","150200","ORR","2020-11-02",NA,"APT"
"5172","2020-11-03","PA","LUZERNE","LUZERNE","county","160100","DURYEA BORO W 01",NA,"election_day","DURYEA BOROUGH BUILDING","315 MAIN ST, DURYEA, PA 18642","160100","ORR","2020-11-02",NA,"RELIGIOUS"
"5173","2020-11-03","PA","LUZERNE","LUZERNE","county","160200","DURYEA BORO W 02",NA,"election_day","GERMANIA HOSE COMPANY","430 FOOTE AVE, DURYEA, PA 18642","160200","ORR","2020-11-02",NA,"RELIGIOUS"
"5174","2020-11-03","PA","LUZERNE","LUZERNE","county","160300","DURYEA BORO W 03",NA,"election_day","SACRED HEART CHURCH HALL","529 STEPHENSON ST, DURYEA, PA 18642","160300","ORR","2020-11-02",NA,"RELIGIOUS"
"5175","2020-11-03","PA","LUZERNE","LUZERNE","county","170100","EDWARDSVILLE BORO W 01",NA,"election_day","EDWARDSVILLE BOROUGH BUILDING (FIRE TRUCK GARAGE)","470 MAIN ST, EDWARDSVILLE, PA 18704","170100","ORR","2020-11-02",NA,"RELIGIOUS"
"5176","2020-11-03","PA","LUZERNE","LUZERNE","county","170200","EDWARDSVILLE BORO W 02",NA,"election_day","EDWARDSVILLE BOROUGH BUILDING(COUNCIL MEETING RM)","470 MAIN ST, EDWARDSVILLE, PA 18704","170200","ORR","2020-11-02",NA,"OTHER"
"5177","2020-11-03","PA","LUZERNE","LUZERNE","county","180100","EXETER BORO W 01",NA,"election_day","WYOMING AREA HIGH SCHOOL","20 MEMORIAL ST, EXETER, PA 18643","180100","ORR","2020-11-02",NA,"RELIGIOUS"
"5178","2020-11-03","PA","LUZERNE","LUZERNE","county","180200","EXETER BORO W 02",NA,"election_day","WYOMING AREA HIGH SCHOOL","20 MEMORIAL ST, EXETER, PA 18643","180200","ORR","2020-11-02",NA,"OTHER"
"5179","2020-11-03","PA","LUZERNE","LUZERNE","county","180300","EXETER BORO W 03",NA,"election_day","WYOMING AREA HIGH SCHOOL","20 MEMORIAL ST, EXETER, PA 18643","180300","ORR","2020-11-02",NA,"GOV BLDG"
"5180","2020-11-03","PA","LUZERNE","LUZERNE","county","190000","EXETER TWP",NA,"election_day","EXETER TOWNSHIP MUNICIPAL BUILDING","2305 STATE ROUTE 92, HARDING, PA 18643","190000","ORR","2020-11-02",NA,"GOV BLDG"
"5181","2020-11-03","PA","LUZERNE","LUZERNE","county","200000","FAIRMOUNT TWP",NA,"election_day","FAIRMOUNT TOWNSHIP VOLUNTEER FIRE/EMT","671 STATE RTE 118, SWEET VALLEY, PA 18656","200000","ORR","2020-11-02",NA,"GOV BLDG"
"5182","2020-11-03","PA","LUZERNE","LUZERNE","county","210000","FAIRVIEW TWP D 01",NA,"election_day","MOUNTAIN TOP HOSE COMPANY","14 WOODLAWN AVE, MOUNTAIN TOP, PA 18707","210000","ORR","2020-11-02",NA,"RELIGIOUS"
"5183","2020-11-03","PA","LUZERNE","LUZERNE","county","210002","FAIRVIEW TWP D 02",NA,"election_day","MOUNTAIN TOP HOSE COMPANY","14 WOODLAWN AVE, MOUNTAIN TOP, PA 18707","210002","ORR","2020-11-02",NA,"GOV BLDG"
"5184","2020-11-03","PA","LUZERNE","LUZERNE","county","220100","FORTY FORT BORO W 01",NA,"election_day","CROSS VALLEY ASSEMBLY OF GOD CHURCH","14 W TURNER ST, FORTY FORT, PA 18704","220100","ORR","2020-11-02",NA,"GOV BLDG"
"5185","2020-11-03","PA","LUZERNE","LUZERNE","county","220200","FORTY FORT BORO W 02",NA,"election_day","FORTY FORT PRESBYTERIAN CHURCH","1224 WYOMING AVE, FORTY FORT, PA 18704","220200","ORR","2020-11-02",NA,"OTHER"
"5186","2020-11-03","PA","LUZERNE","LUZERNE","county","220300","FORTY FORT BORO W 03",NA,"election_day","FORTY FORT BOROUGH BUILDING","1271 WYOMING AVE, FORTY FORT, PA 18704","220300","ORR","2020-11-02",NA,"SCHOOL"
"5187","2020-11-03","PA","LUZERNE","LUZERNE","county","230001","FOSTER TWP D 01",NA,"election_day","WHITE HAVEN VFW POST 6615","3 VFW RD, WHITE HAVEN, PA 18661","230001","ORR","2020-11-02",NA,"OTHER"
"5188","2020-11-03","PA","LUZERNE","LUZERNE","county","230002","FOSTER TWP D 02",NA,"election_day","FOSTER TOWNSHIP MUNICIPAL BUILDING","1000 WYOMING AVE, FREELAND, PA 18224","230002","ORR","2020-11-02",NA,"LIBRARY"
"5189","2020-11-03","PA","LUZERNE","LUZERNE","county","240000","FRANKLIN TWP",NA,"election_day","FRANKLIN TOWNSHIP FIRE HALL","329 ORANGE RD, DALLAS, PA 18612","240000","ORR","2020-11-02",NA,"OTHER"
"5190","2020-11-03","PA","LUZERNE","LUZERNE","county","250100","FREELAND BORO",NA,"election_day","FREELAND AMBULANCE ASSOCIATION","417 JOHNSON ST, FREELAND, PA 18224","250100","ORR","2020-11-02",NA,"GOV BLDG"
"5191","2020-11-03","PA","LUZERNE","LUZERNE","county","260100","HANOVER TWP W 01",NA,"election_day","HANOVER TOWNSHIP COMMUNITY AMBULANCE ASSOCIATION","1001 CENTER ST, HANOVER TWP, PA 18706","260100","ORR","2020-11-02",NA,"GOV BLDG"
"5192","2020-11-03","PA","LUZERNE","LUZERNE","county","260200","HANOVER TWP W 02",NA,"election_day","HANOVER AREA HIGH SCHOOL","1600 SANS SOUCI PKWY, HANOVER TWP, PA 18706","260200","ORR","2020-11-02",NA,"RELIGIOUS"
"5193","2020-11-03","PA","LUZERNE","LUZERNE","county","260300","HANOVER TWP W 03",NA,"election_day","HANOVER AREA HIGH SCHOOL","1600 SANS SOUCI PKWY, HANOVER TWP, PA 18706","260300","ORR","2020-11-02",NA,"GOV BLDG"
"5194","2020-11-03","PA","LUZERNE","LUZERNE","county","260400","HANOVER TWP W 04",NA,"election_day","HANOVER AREA HIGH SCHOOL","1600 SANS SOUCI PKWY, HANOVER TWP, PA 18706","260400","ORR","2020-11-02",NA,"RELIGIOUS"
"5195","2020-11-03","PA","LUZERNE","LUZERNE","county","260500","HANOVER TWP W 05",NA,"election_day","HANOVER AREA HIGH SCHOOL","1600 SANS SOUCI PKWY, HANOVER TWP, PA 18706","260500","ORR","2020-11-02",NA,"VETERAN"
"5196","2020-11-03","PA","LUZERNE","LUZERNE","county","260600","HANOVER TWP W 06",NA,"election_day","LUZERNE COUNTY RECORDS STORAGE FACILITY","85 YOUNG ST, HANOVER TWP, PA 18706","260600","ORR","2020-11-02",NA,"RELIGIOUS"
"5197","2020-11-03","PA","LUZERNE","LUZERNE","county","270000","HARVEYS LAKE BORO",NA,"election_day","HARVEYS LAKE MUNICIPAL BUILDING","4875 MEMORIAL HWY, HARVEYS LAKE, PA 18618","270000","ORR","2020-11-02",NA,"SCHOOL"
"5198","2020-11-03","PA","LUZERNE","LUZERNE","county","280001","HAZLE TWP D 01",NA,"election_day","HARWOOD FIRE HOUSE","874 OLD ST, HAZLE TWP, PA 18202","280001","ORR","2020-11-02",NA,"OTHER"
"5199","2020-11-03","PA","LUZERNE","LUZERNE","county","280001-02","HAZLE TWP D 01",NA,"election_day","HARWOOD FIRE HOUSE","874 OLD ST, HAZLE TWP, PA 18202","280001","ORR","2020-11-02",NA,"APT"
"5200","2020-11-03","PA","LUZERNE","LUZERNE","county","280002","HAZLE TWP D 02",NA,"election_day","HAZLE TOWNSHIP COMMONS BUILDING","101 W 27TH ST, HAZLE TWP, PA 18202","280002","ORR","2020-11-02",NA,"RELIGIOUS"
"5201","2020-11-03","PA","LUZERNE","LUZERNE","county","280003","HAZLE TWP D 03",NA,"election_day","HAZLE TOWNSHIP COMMONS BUILDING","101 W 27TH ST, HAZLE TWP, PA 18202","280003","ORR","2020-11-02",NA,"RELIGIOUS"
"5202","2020-11-03","PA","LUZERNE","LUZERNE","county","280004","HAZLE TWP D 04",NA,"election_day","HAZLE TOWNSHIP FIRE COMPANY","1113 N CHURCH ST, HAZLE TWP, PA 18202","280004","ORR","2020-11-02",NA,"GOV BLDG"
"5203","2020-11-03","PA","LUZERNE","LUZERNE","county","280005","HAZLE TWP D 05",NA,"election_day","HAZLE TOWNSHIP FIRE COMPANY","1113 N CHURCH ST, HAZLE TWP, PA 18202","280005","ORR","2020-11-02",NA,"FIRE DEPT"
"5204","2020-11-03","PA","LUZERNE","LUZERNE","county","290100","HAZLETON CITY W 01",NA,"election_day","CATHOLIC SOCIAL SERVICES FAMILY CENTER","106 S CHURCH ST, HAZLETON, PA 18201","290100","ORR","2020-11-02",NA,"RELIGIOUS"
"5205","2020-11-03","PA","LUZERNE","LUZERNE","county","290200","HAZLETON CITY W 02",NA,"election_day","CATHOLIC SOCIAL SERVICES FAMILY CENTER","106 S CHURCH ST, HAZLETON, PA 18201","290200","ORR","2020-11-02",NA,"FIRE DEPT"
"5206","2020-11-03","PA","LUZERNE","LUZERNE","county","290300","HAZLETON CITY W 03",NA,"election_day","HAZLETON SOUTHSIDE FIRE STATION","525 E BROAD ST, HAZLETON, PA 18201","290300","ORR","2020-11-02",NA,"RELIGIOUS"
"5207","2020-11-03","PA","LUZERNE","LUZERNE","county","290400","HAZLETON CITY W 04",NA,"election_day","HAZLETON SOUTHSIDE FIRE STATION","525 E BROAD ST, HAZLETON, PA 18201","290400","ORR","2020-11-02",NA,"OTHER"
"5208","2020-11-03","PA","LUZERNE","LUZERNE","county","290500","HAZLETON CITY W 05",NA,"election_day","TERRACE PLAZA","601 S POPLAR ST, HAZLETON, PA 18201","290500","ORR","2020-11-02",NA,"OTHER"
"5209","2020-11-03","PA","LUZERNE","LUZERNE","county","290600","HAZLETON CITY W 06",NA,"election_day","OLD 14TH WARD FIRE COMPANY","546 E DIAMOND AVE, HAZLETON, PA 18201","290600","ORR","2020-11-02",NA,"GOV BLDG"
"5210","2020-11-03","PA","LUZERNE","LUZERNE","county","290700","HAZLETON CITY W 07",NA,"election_day","MOST PRECIOUS BLOOD CHURCH","131 E 4TH ST, HAZLETON, PA 18201","290700","ORR","2020-11-02",NA,"RELIGIOUS"
"5211","2020-11-03","PA","LUZERNE","LUZERNE","county","290800","HAZLETON CITY W 08",NA,"election_day","HAZLETON CITY HALL","40 N CHURCH ST, HAZLETON, PA 18201","290800","ORR","2020-11-02",NA,"RELIGIOUS"
"5212","2020-11-03","PA","LUZERNE","LUZERNE","county","290900","HAZLETON CITY W 09",NA,"election_day","OUR LADY OF GRACE CHURCH","750 N VINE ST, HAZLETON, PA 18201","290900","ORR","2020-11-02",NA,"SCHOOL"
"5213","2020-11-03","PA","LUZERNE","LUZERNE","county","291000","HAZLETON CITY W 10",NA,"election_day","HAZLETON CITY HALL","40 N CHURCH ST, HAZLETON, PA 18201","291000","ORR","2020-11-02",NA,"SCHOOL"
"5214","2020-11-03","PA","LUZERNE","LUZERNE","county","291100","HAZLETON CITY W 11",NA,"election_day","OUR LADY OF GRACE CHURCH","750 N VINE ST, HAZLETON, PA 18201","291100","ORR","2020-11-02",NA,"RELIGIOUS"
"5215","2020-11-03","PA","LUZERNE","LUZERNE","county","300000","HOLLENBACK TWP",NA,"election_day","HOLLENBACK TOWNSHIP MUNICIPAL BUILDING","660 E COUNTY RD, WAPWALLOPEN, PA 18660","300000","ORR","2020-11-02",NA,"RELIGIOUS"
"5216","2020-11-03","PA","LUZERNE","LUZERNE","county","310000","HUGHESTOWN BORO",NA,"election_day","HUGHESTOWN HOSE COMPANY #1","30 CENTER ST, HUGHESTOWN, PA 18640","310000","ORR","2020-11-02",NA,"RELIGIOUS"
"5217","2020-11-03","PA","LUZERNE","LUZERNE","county","320000","HUNLOCK TWP",NA,"election_day","HUNLOCK TOWNSHIP VOLUNTEER FIRE HOUSE","1114 MAIN RD, HUNLOCK CREEK, PA 18621","320000","ORR","2020-11-02",NA,"RELIGIOUS"
"5218","2020-11-03","PA","LUZERNE","LUZERNE","county","330000","HUNTINGTON TWP",NA,"election_day","NORTHWEST HIGH SCHOOL","243 THORNE HILL RD, SHICKSHINNY, PA 18655","330000","ORR","2020-11-02",NA,"GOV BLDG"
"5219","2020-11-03","PA","LUZERNE","LUZERNE","county","340000","JACKSON TWP",NA,"election_day","JACKSON TOWNSHIP VOLUNTEER FIRE COMPANY","1160 CHASE RD, SHAVERTOWN, PA 18708","340000","ORR","2020-11-02",NA,"GOV BLDG"
"5220","2020-11-03","PA","LUZERNE","LUZERNE","county","350000","JEDDO BORO",NA,"election_day","JEDDO BOROUGH RECREATION CENTER","593 HIGHLAND ST, FREELAND, PA 18224","350000","ORR","2020-11-02",NA,"GOV BLDG"
"5221","2020-11-03","PA","LUZERNE","LUZERNE","county","360001","JENKINS TWP D 01",NA,"election_day","JENKINS TOWNSHIP VOLUNTEER FIRE DEPARTMENT","2 2ND ST, JENKINS TWP, PA 18640","360001","ORR","2020-11-02",NA,"GOV BLDG"
"5222","2020-11-03","PA","LUZERNE","LUZERNE","county","360002","JENKINS TWP D 02",NA,"election_day","JENKINS TOWNSHIP VOLUNTEER FIRE DEPARTMENT","2 2ND ST, JENKINS TWP, PA 18640","360002","ORR","2020-11-02",NA,"GOV BLDG"
"5223","2020-11-03","PA","LUZERNE","LUZERNE","county","360003","JENKINS TWP D 03",NA,"election_day","JENKINS TOWNSHIP MUNICIPAL BUILDING","46 MAIN ST, JENKINS TWP, PA 18640","360003","ORR","2020-11-02",NA,"GOV BLDG"
"5224","2020-11-03","PA","LUZERNE","LUZERNE","county","370100","KINGSTON BORO W 01",NA,"election_day","KINGSTON ARMORY 109TH FIELD ARTILLERY","280 MARKET ST, KINGSTON, PA 18704","370100","ORR","2020-11-02",NA,"PUB CENTER"
"5225","2020-11-03","PA","LUZERNE","LUZERNE","county","370200","KINGSTON BORO W 02",NA,"election_day","KINGSTON ARMORY 109TH FIELD ARTILLERY","280 MARKET ST, KINGSTON, PA 18704","370200","ORR","2020-11-02",NA,"LIBRARY"
"5226","2020-11-03","PA","LUZERNE","LUZERNE","county","370300","KINGSTON BORO W 03",NA,"election_day","KINGSTON CENTRAL FIER DEPARTMENT","600 WYOMING AVE, KINGSTON, PA 18704","370300","ORR","2020-11-02",NA,"RELIGIOUS"
"5227","2020-11-03","PA","LUZERNE","LUZERNE","county","370400","KINGSTON BORO W 04",NA,"election_day","KINGSTON REC CENTER","655 3RD AVE, KINGSTON, PA 18704","370400","ORR","2020-11-02",NA,"GOV BLDG"
"5228","2020-11-03","PA","LUZERNE","LUZERNE","county","370500","KINGSTON BORO W 05",NA,"election_day","KINGSTON MUNICIPAL BUILDING","500 WYOMING AVE, KINGSTON, PA 18704","370500","ORR","2020-11-02",NA,"OTHER"
"5229","2020-11-03","PA","LUZERNE","LUZERNE","county","370600","KINGSTON BORO W 06",NA,"election_day","HOYT LIBRARY","284 WYOMING AVE, KINGSTON, PA 18704","370600","ORR","2020-11-02",NA,"OTHER"
"5230","2020-11-03","PA","LUZERNE","LUZERNE","county","370700","KINGSTON BORO W 07",NA,"election_day","KINGSTON REC CENTER","655 3RD AVE, KINGSTON, PA 18704","370700","ORR","2020-11-02",NA,"GOV BLDG"
"5231","2020-11-03","PA","LUZERNE","LUZERNE","county","370800","KINGSTON BORO W 08",NA,"election_day","KINGSTON REC CENTER","655 3RD AVE, KINGSTON, PA 18704","370800","ORR","2020-11-02",NA,"GOV BLDG"
"5232","2020-11-03","PA","LUZERNE","LUZERNE","county","380001","KINGSTON TWP D 01",NA,"election_day","BACK MOUNTAIN HARVEST CHURCH","340 CARVERTON RD, TRUCKSVILLE, PA 18708","380001","ORR","2020-11-02",NA,"GOV BLDG"
"5233","2020-11-03","PA","LUZERNE","LUZERNE","county","380002","KINGSTON TWP D 02",NA,"election_day","KINGSTON TOWNSHIP ADMINISTRATION BLDG","180 E CENTER ST, SHAVERTOWN, PA 18708","380002","ORR","2020-11-02",NA,"GOV BLDG"
"5234","2020-11-03","PA","LUZERNE","LUZERNE","county","380003","KINGSTON TWP D 03",NA,"election_day","CROSS CREEK COMMUNITY CHURCH","370 CARVERTOWN RD, SHAVERTOWN, PA 18708","380003","ORR","2020-11-02",NA,"FIRE DEPT"
"5235","2020-11-03","PA","LUZERNE","LUZERNE","county","380004","KINGSTON TWP D 04",NA,"election_day","CROSS CREEK COMMUNITY CHURCH","370 CARVERTON RD, SHAVERTOWN, PA 18708","380004","ORR","2020-11-02",NA,"RELIGIOUS"
"5236","2020-11-03","PA","LUZERNE","LUZERNE","county","390000","LAFLIN BORO",NA,"election_day","ST MARIA GORETTI CHURCH HALL","42 REDWOOD DR, WILKES BARRE, PA 18702","390000","ORR","2020-11-02",NA,"GOV BLDG"
"5237","2020-11-03","PA","LUZERNE","LUZERNE","county","400000","LAKE TWP",NA,"election_day","LAKE TOWNSHIP MUNICIPAL BUILDING","488 STATE RTE 29, HARVEYS LAKE, PA 18618","400000","ORR","2020-11-02",NA,"GOV BLDG"
"5238","2020-11-03","PA","LUZERNE","LUZERNE","county","410100","LARKSVILLE BORO W 01",NA,"election_day","LARKSVILLE ROAD DEPARTMENT BLDG","55 NEW ST, LARKSVILLE, PA 18651","410100","ORR","2020-11-02",NA,"GOV BLDG"
"5239","2020-11-03","PA","LUZERNE","LUZERNE","county","410200","LARKSVILLE BORO W 02",NA,"election_day","LARKSVILLE VOLUNTEER FIRE DEPARTMENT","490 E STATE ST, LARKSVILLE, PA 18651","410200","ORR","2020-11-02",NA,"RELIGIOUS"
"5240","2020-11-03","PA","LUZERNE","LUZERNE","county","410300","LARKSVILLE BORO W 03",NA,"election_day","LARKSVILLE BOROUGH BUILDING","211 E STATE ST, LARKSVILLE, PA 18651","410300","ORR","2020-11-02",NA,"LIBRARY"
"5241","2020-11-03","PA","LUZERNE","LUZERNE","county","41030003","LARKSVILLE BORO W 03",NA,"election_day","LARKSVILLE BOROUGH BUILDING","211 E STATE ST, LARKSVILLE, PA 18651","410300","ORR","2020-11-02",NA,"FIRE DEPT"
"5242","2020-11-03","PA","LUZERNE","LUZERNE","county","420000","LAUREL RUN BORO",NA,"election_day","LAUREL RUN BOROUGH COMMUNITY BUILDING","100 DUPONT DR, LAUREL RUN, PA 18702","420000","ORR","2020-11-02",NA,"RELIGIOUS"
"5243","2020-11-03","PA","LUZERNE","LUZERNE","county","430001","LEHMAN TWP D 01",NA,"election_day","BACK MOUNTAIN REGIONAL EMERGENCY SERVICES","3593 STATE ROUTE 118, DALLAS, PA 18612","430001","ORR","2020-11-02",NA,"RELIGIOUS"
"5244","2020-11-03","PA","LUZERNE","LUZERNE","county","430002","LEHMAN TWP D 02",NA,"election_day","BACK MOUNTAIN REGIONAL EMERGENCY SERVICES","3593 STATE ROUTE 118, DALLAS, PA 18612","430002","ORR","2020-11-02",NA,"OTHER"
"5245","2020-11-03","PA","LUZERNE","LUZERNE","county","430003","LEHMAN TWP D 03",NA,"election_day","BACK MOUNTAIN REGIONAL EMERGENCY SERVICES","3593 STATE ROUTE 118, DALLAS, PA 18612","430003","ORR","2020-11-02",NA,"SCHOOL"
"5246","2020-11-03","PA","LUZERNE","LUZERNE","county","440100","LUZERNE BORO",NA,"election_day","HOLY FAMILY CATHOLIC CHURCH","574 BENNETT ST, LUZERNE, PA 18709","440100","ORR","2020-11-02",NA,"SCHOOL"
"5247","2020-11-03","PA","LUZERNE","LUZERNE","county","450100","NANTICOKE CITY W 01",NA,"election_day","NANTICOKE MUNICIPAL BUILING","15 E RIDGE ST, NANTICOKE, PA 18634","450100","ORR","2020-11-02",NA,"OTHER"
"5248","2020-11-03","PA","LUZERNE","LUZERNE","county","450200","NANTICOKE CITY W 02",NA,"election_day","IBEW LOCAL 163 JATC","41 W CHURCH ST, NANTICOKE, PA 18634","450200","ORR","2020-11-02",NA,"OTHER"
"5249","2020-11-03","PA","LUZERNE","LUZERNE","county","450300","NANTICOKE CITY W 03",NA,"election_day","LCCC PUBLIC SAFETY TRAINING INSTITUTE","1333 S PROSPECT ST, NANTICOKE, PA 18634","450300","ORR","2020-11-02",NA,"SCHOOL"
